NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN	GSE2706_LPS_VS_R848_AND_LPS_8H_STIM_DC_DN		26	0.3469402	0.96052194	0.5583501	1.0	1.0	1304	tags=50%, list=41%, signal=84%	
GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP	GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP		37	0.3381497	0.96043265	0.566	1.0	1.0	404	tags=14%, list=13%, signal=15%	
GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP	GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP		42	0.3300774	0.95979524	0.56713426	1.0	1.0	876	tags=31%, list=28%, signal=42%	
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_UP	GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_UP		38	0.33686122	0.9592706	0.5975976	1.0	1.0	1266	tags=50%, list=40%, signal=82%	
GSE38304_MYC_NEG_VS_POS_GC_BCELL_DN	GSE38304_MYC_NEG_VS_POS_GC_BCELL_DN		44	0.3313992	0.9592322	0.574	1.0	1.0	948	tags=36%, list=30%, signal=51%	
GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP	GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP		42	0.333971	0.9590737	0.56713426	1.0	1.0	1142	tags=43%, list=36%, signal=66%	
GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP	GSE16266_CTRL_VS_HEATSHOCK_AND_LPS_STIM_MEF_UP		38	0.33608973	0.95883507	0.5765766	1.0	1.0	575	tags=18%, list=18%, signal=22%	
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN		44	0.32871225	0.95883363	0.579	1.0	1.0	1023	tags=36%, list=32%, signal=53%	
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_DN	GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_DN		33	0.34188884	0.95877975	0.56613225	1.0	1.0	1749	tags=73%, list=55%, signal=161%	
GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP	GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP		25	0.35515076	0.95870095	0.5760322	1.0	1.0	953	tags=40%, list=30%, signal=57%	
GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN	GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN		42	0.33127043	0.9586542	0.607	1.0	1.0	701	tags=29%, list=22%, signal=36%	
GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_UP	GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_UP		34	0.33931944	0.9585947	0.58274823	1.0	1.0	757	tags=29%, list=24%, signal=38%	
GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_UP	GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_UP		44	0.3298559	0.9584232	0.577	1.0	1.0	812	tags=27%, list=26%, signal=36%	
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP	GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP		52	0.32643735	0.95840734	0.577	1.0	1.0	1492	tags=52%, list=47%, signal=97%	
GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_DN		27	0.34772903	0.9582726	0.55846775	1.0	1.0	1611	tags=59%, list=51%, signal=120%	
GSE17721_CTRL_VS_LPS_24H_BMDC_DN	GSE17721_CTRL_VS_LPS_24H_BMDC_DN		42	0.33013496	0.958127	0.567	1.0	1.0	1065	tags=36%, list=34%, signal=53%	
GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_DN	GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_DN		34	0.33937627	0.95809394	0.5731463	1.0	1.0	739	tags=29%, list=23%, signal=38%	
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP	GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP		37	0.33499083	0.95792353	0.5565566	1.0	1.0	868	tags=27%, list=27%, signal=37%	
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN	GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN		57	0.32576698	0.95779175	0.595	1.0	1.0	1338	tags=49%, list=42%, signal=84%	
GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_DN	GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_DN		47	0.32601207	0.9577232	0.5865866	1.0	1.0	1472	tags=57%, list=47%, signal=106%	
GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN	GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN		32	0.34538874	0.95753443	0.56683415	1.0	1.0	1243	tags=47%, list=39%, signal=77%	
GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN	GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN		47	0.33193246	0.9575267	0.569	1.0	1.0	1416	tags=57%, list=45%, signal=103%	
GSE13306_TREG_VS_TCONV_SPLEEN_UP	GSE13306_TREG_VS_TCONV_SPLEEN_UP		30	0.34538716	0.95727533	0.56984925	1.0	1.0	981	tags=37%, list=31%, signal=53%	
GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_DN	GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_DN		60	0.31728572	0.957115	0.602	1.0	1.0	1106	tags=35%, list=35%, signal=53%	
GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_UP	GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_UP		30	0.3459738	0.95655406	0.5817452	1.0	1.0	1855	tags=77%, list=59%, signal=184%	
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP	GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP		29	0.34011343	0.95648736	0.5689829	1.0	1.0	1474	tags=55%, list=47%, signal=103%	
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP		40	0.33399424	0.95642513	0.599	1.0	1.0	1176	tags=40%, list=37%, signal=63%	
GSE24972_WT_VS_IRF8_KO_SPLEEN_FOLLICULAR_BCELL_DN	GSE24972_WT_VS_IRF8_KO_SPLEEN_FOLLICULAR_BCELL_DN		47	0.3284058	0.95630026	0.583	1.0	1.0	1358	tags=49%, list=43%, signal=85%	
GSE7764_NKCELL_VS_SPLENOCYTE_UP	GSE7764_NKCELL_VS_SPLENOCYTE_UP		37	0.3362713	0.9562862	0.5775776	1.0	1.0	934	tags=38%, list=30%, signal=53%	
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN	GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN		38	0.3382042	0.9560982	0.5791583	1.0	1.0	972	tags=34%, list=31%, signal=49%	
GSE15330_HSC_VS_PRO_BCELL_DN	GSE15330_HSC_VS_PRO_BCELL_DN		36	0.33431977	0.9560406	0.578	1.0	1.0	1008	tags=39%, list=32%, signal=56%	
GSE14000_4H_VS_16H_LPS_DC_UP	GSE14000_4H_VS_16H_LPS_DC_UP		32	0.3445224	0.9558685	0.5805806	1.0	1.0	1068	tags=44%, list=34%, signal=65%	
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		36	0.34225762	0.9557117	0.5725726	1.0	1.0	1244	tags=47%, list=39%, signal=77%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_16H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_16H_BMDC_UP		35	0.33830544	0.9557111	0.5737212	1.0	1.0	618	tags=29%, list=20%, signal=35%	
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP	GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP		35	0.34089714	0.95546764	0.5725726	1.0	1.0	778	tags=23%, list=25%, signal=30%	
GSE42724_MEMORY_VS_B1_BCELL_DN	GSE42724_MEMORY_VS_B1_BCELL_DN		37	0.3388969	0.95533365	0.58274823	1.0	1.0	947	tags=41%, list=30%, signal=57%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP		44	0.33152485	0.9552486	0.577	1.0	1.0	1105	tags=43%, list=35%, signal=65%	
GSE17721_0.5H_VS_4H_LPS_BMDC_DN	GSE17721_0.5H_VS_4H_LPS_BMDC_DN		35	0.3394548	0.95508355	0.5897693	1.0	1.0	1210	tags=43%, list=38%, signal=69%	
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP		25	0.35168722	0.95505536	0.5679758	1.0	1.0	958	tags=40%, list=30%, signal=57%	
GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_UP	GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_UP		39	0.33083794	0.9549542	0.6016016	1.0	1.0	1516	tags=62%, list=48%, signal=117%	
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP		31	0.33842915	0.9546714	0.57730925	1.0	1.0	1612	tags=52%, list=51%, signal=104%	
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN		15	0.37538826	0.954598	0.5651282	1.0	1.0	537	tags=27%, list=17%, signal=32%	
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN	GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN		50	0.32894737	0.9545848	0.608	1.0	1.0	1449	tags=56%, list=46%, signal=102%	
GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_DN	GSE45365_NK_CELL_VS_CD8A_DC_MCMV_INFECTION_DN		35	0.33852664	0.9545349	0.582	1.0	1.0	1015	tags=37%, list=32%, signal=54%	
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_UP	GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_UP		54	0.32564548	0.95439	0.6	1.0	1.0	872	tags=30%, list=28%, signal=40%	
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		53	0.32353407	0.9543144	0.589	1.0	1.0	1246	tags=43%, list=39%, signal=70%	
GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN	GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN		29	0.34834045	0.95426863	0.5742972	1.0	1.0	1246	tags=41%, list=39%, signal=68%	
GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_UP	GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_UP		29	0.3458882	0.9541414	0.5877633	1.0	1.0	289	tags=17%, list=9%, signal=19%	
GSE27786_BCELL_VS_NKTCELL_UP	GSE27786_BCELL_VS_NKTCELL_UP		42	0.32900152	0.954072	0.564	1.0	1.0	1553	tags=57%, list=49%, signal=111%	
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP	GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP		17	0.36623165	0.95403653	0.5649949	1.0	1.0	112	tags=12%, list=4%, signal=12%	
GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP	GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_UP		16	0.37166888	0.95392174	0.54759467	1.0	1.0	453	tags=19%, list=14%, signal=22%	
GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP	GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH1_UP		42	0.33326757	0.95390105	0.5895896	1.0	1.0	1137	tags=40%, list=36%, signal=62%	
GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN	GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN		32	0.34228754	0.95364225	0.5835836	1.0	1.0	684	tags=28%, list=22%, signal=36%	
GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		54	0.3281787	0.9534654	0.593	1.0	1.0	1190	tags=44%, list=38%, signal=70%	
GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP	GSE11961_UNSTIM_VS_ANTI_IGM_AND_CD40_STIM_6H_FOLLICULAR_BCELL_UP		21	0.35967726	0.9532862	0.55987716	1.0	1.0	1319	tags=57%, list=42%, signal=97%	
GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN	GSE37533_PPARG2_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN		38	0.3363607	0.9529069	0.582	1.0	1.0	993	tags=39%, list=31%, signal=57%	
GSE369_IFNG_KO_VS_WT_LIVER_UP	GSE369_IFNG_KO_VS_WT_LIVER_UP		37	0.3375011	0.95250905	0.583	1.0	1.0	1153	tags=38%, list=37%, signal=59%	
GSE42724_B1_BCELL_VS_PLASMABLAST_DN	GSE42724_B1_BCELL_VS_PLASMABLAST_DN		56	0.32020366	0.9524589	0.588	1.0	1.0	525	tags=23%, list=17%, signal=27%	
GSE3039_CD4_TCELL_VS_B1_BCELL_UP	GSE3039_CD4_TCELL_VS_B1_BCELL_UP		28	0.34394085	0.9522933	0.57947683	1.0	1.0	1168	tags=43%, list=37%, signal=67%	
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP	GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP		47	0.32435927	0.952034	0.585	1.0	1.0	1093	tags=38%, list=35%, signal=58%	
GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN		30	0.34503075	0.9518717	0.5885312	1.0	1.0	657	tags=20%, list=21%, signal=25%	
GSE17721_0.5H_VS_8H_LPS_BMDC_DN	GSE17721_0.5H_VS_8H_LPS_BMDC_DN		43	0.3308704	0.9516505	0.6032064	1.0	1.0	1243	tags=42%, list=39%, signal=68%	
GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_8H_BMDC_UP		36	0.3367729	0.9515464	0.5815816	1.0	1.0	1004	tags=31%, list=32%, signal=44%	
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN		38	0.3342586	0.9511356	0.5791583	1.0	1.0	1170	tags=37%, list=37%, signal=58%	
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN	GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_DN		51	0.32500327	0.95108217	0.608	1.0	1.0	1087	tags=37%, list=34%, signal=56%	
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN	GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN		37	0.3317488	0.9509957	0.57228917	1.0	1.0	1562	tags=62%, list=49%, signal=122%	
GSE339_CD4POS_VS_CD8POS_DC_UP	GSE339_CD4POS_VS_CD8POS_DC_UP		38	0.33576867	0.95049334	0.60621244	1.0	1.0	1672	tags=66%, list=53%, signal=138%	
GSE3982_DC_VS_MAC_DN	GSE3982_DC_VS_MAC_DN		17	0.36908534	0.9503924	0.5662526	1.0	1.0	1481	tags=59%, list=47%, signal=110%	
GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN		31	0.33897972	0.9502839	0.5899497	1.0	1.0	725	tags=29%, list=23%, signal=37%	
GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN	GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN		27	0.3457074	0.9501868	0.57645875	1.0	1.0	941	tags=37%, list=30%, signal=52%	
GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP		34	0.33487475	0.9500334	0.5775776	1.0	1.0	1908	tags=79%, list=60%, signal=198%	
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN	GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN		29	0.34300673	0.9500139	0.58190954	1.0	1.0	1509	tags=62%, list=48%, signal=118%	
GSE27786_NKCELL_VS_NKTCELL_DN	GSE27786_NKCELL_VS_NKTCELL_DN		49	0.32267442	0.949885	0.601	1.0	1.0	975	tags=33%, list=31%, signal=47%	
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN	GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN		21	0.36030203	0.94978005	0.5699797	1.0	1.0	758	tags=33%, list=24%, signal=44%	
GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP	GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP		26	0.3479611	0.94969887	0.5790534	1.0	1.0	608	tags=19%, list=19%, signal=24%	
GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP	GSE24292_WT_VS_PPARG_KO_MACROPHAGE_UP		31	0.3379692	0.94967544	0.5711403	1.0	1.0	1033	tags=32%, list=33%, signal=47%	
GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_DN	GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_DN		22	0.34904772	0.94966316	0.5569106	1.0	1.0	1280	tags=50%, list=41%, signal=83%	
GSE17721_LPS_VS_PAM3CSK4_2H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_2H_BMDC_UP		33	0.33633512	0.9495315	0.5917753	1.0	1.0	1082	tags=36%, list=34%, signal=55%	
GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_UP	GSE17721_12H_VS_24H_GARDIQUIMOD_BMDC_UP		30	0.3404942	0.9492535	0.5897693	1.0	1.0	1761	tags=70%, list=56%, signal=157%	
GSE27786_LSK_VS_LIN_NEG_CELL_UP	GSE27786_LSK_VS_LIN_NEG_CELL_UP		41	0.330304	0.94891435	0.58316636	1.0	1.0	1244	tags=41%, list=39%, signal=68%	
GSE11924_TH2_VS_TH17_CD4_TCELL_UP	GSE11924_TH2_VS_TH17_CD4_TCELL_UP		30	0.34149125	0.9488848	0.5845846	1.0	1.0	801	tags=30%, list=25%, signal=40%	
GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP	GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP		33	0.33644664	0.948878	0.5917753	1.0	1.0	1285	tags=45%, list=41%, signal=76%	
GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN	GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN		42	0.3278344	0.94879866	0.61122245	1.0	1.0	1461	tags=52%, list=46%, signal=96%	
GSE3982_BCELL_VS_NKCELL_UP	GSE3982_BCELL_VS_NKCELL_UP		39	0.33577448	0.9486198	0.5815816	1.0	1.0	1498	tags=56%, list=47%, signal=106%	
GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_UP	GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_UP		79	0.31420153	0.94846505	0.627	1.0	1.0	1217	tags=41%, list=39%, signal=64%	
GSE30083_SP1_VS_SP4_THYMOCYTE_UP	GSE30083_SP1_VS_SP4_THYMOCYTE_UP		33	0.33811072	0.94838125	0.56268805	1.0	1.0	532	tags=21%, list=17%, signal=25%	
GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_DN	GSE21927_SPLEEN_VS_BONE_MARROW_MONOCYTE_BALBC_DN		28	0.34485078	0.9483728	0.58224016	1.0	1.0	748	tags=32%, list=24%, signal=42%	
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN	GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN		54	0.32446125	0.94822633	0.606	1.0	1.0	1229	tags=43%, list=39%, signal=69%	
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_MAC_DN	GSE360_L_MAJOR_VS_M_TUBERCULOSIS_MAC_DN		34	0.3391053	0.9480707	0.5855856	1.0	1.0	1405	tags=50%, list=44%, signal=89%	
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN		31	0.3370466	0.94804096	0.6008024	1.0	1.0	1438	tags=55%, list=46%, signal=100%	
GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		62	0.32109728	0.94789684	0.604	1.0	1.0	1246	tags=47%, list=39%, signal=76%	
GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP		47	0.33031335	0.9474517	0.609	1.0	1.0	993	tags=32%, list=31%, signal=46%	
GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN	GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN		68	0.31549534	0.94743437	0.613	1.0	1.0	1370	tags=51%, list=43%, signal=89%	
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP		25	0.3459322	0.9472534	0.5735887	1.0	1.0	1442	tags=56%, list=46%, signal=102%	
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN		33	0.33541054	0.9471873	0.6012024	1.0	1.0	675	tags=27%, list=21%, signal=34%	
GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN	GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_DN		47	0.3282543	0.947034	0.596	1.0	1.0	1214	tags=43%, list=38%, signal=68%	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP		26	0.34831497	0.9469083	0.5967904	1.0	1.0	388	tags=19%, list=12%, signal=22%	
GSE27786_LIN_NEG_VS_ERYTHROBLAST_UP	GSE27786_LIN_NEG_VS_ERYTHROBLAST_UP		48	0.32557115	0.9468567	0.5945946	1.0	1.0	598	tags=21%, list=19%, signal=25%	
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_DN	GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_DN		55	0.3222759	0.9467559	0.608	1.0	1.0	1244	tags=49%, list=39%, signal=80%	
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN	GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN		22	0.3520824	0.94623804	0.56060606	1.0	1.0	756	tags=27%, list=24%, signal=36%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP		43	0.32753193	0.94619036	0.602	1.0	1.0	786	tags=28%, list=25%, signal=37%	
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP	GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP		35	0.3381402	0.9461384	0.60581744	1.0	1.0	1147	tags=40%, list=36%, signal=62%	
GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_DN	GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_DN		20	0.35151842	0.9461173	0.5961343	1.0	1.0	673	tags=30%, list=21%, signal=38%	
GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN	GSE22025_TGFB1_VS_TGFB1_AND_PROGESTERONE_TREATED_CD4_TCELL_DN		24	0.35077825	0.9461003	0.58551306	1.0	1.0	406	tags=21%, list=13%, signal=24%	
GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN	GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN		16	0.37034428	0.94561446	0.5717213	1.0	1.0	1558	tags=69%, list=49%, signal=135%	
GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_DN	GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_DN		53	0.3236103	0.945573	0.611	1.0	1.0	557	tags=21%, list=18%, signal=25%	
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_UP	GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_UP		58	0.3195375	0.9452013	0.618	1.0	1.0	621	tags=24%, list=20%, signal=29%	
